,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,MaritalStatus_Married,MaritalStatus_Single,CouponPerOrder
1584,0,13,1,8,2,3,3,1,0,15,3,9,294,0,1,1,0,0,0,1,0,0,0,1,0,1.0
1585,0,24,1,6,2,3,1,2,0,11,1,0,127,0,1,0,1,0,0,1,0,0,1,1,0,1.0
1586,1,0,1,35,3,4,4,1,0,11,1,4,135,1,0,1,0,0,0,1,0,0,1,0,1,0.0
1587,0,5,1,13,2,1,4,2,0,20,1,3,128,1,0,0,1,0,0,1,0,0,1,1,0,0.0
1588,0,11,3,8,2,4,1,4,0,18,7,5,152,1,0,0,1,0,0,1,0,1,0,1,0,0.14285714285714285
1590,0,19,3,8,3,5,4,4,1,12,7,7,269,0,1,0,0,0,1,0,0,0,0,1,0,0.14285714285714285
1591,1,0,1,8,3,3,3,3,0,11,1,0,135,0,1,0,1,0,0,1,0,0,1,0,1,0.0
1592,0,2,3,8,3,4,4,3,0,19,1,0,166,0,1,1,0,0,0,1,0,1,0,1,0,1.0
1593,0,4,1,29,3,4,1,1,0,21,7,8,156,0,1,1,0,0,0,1,0,1,0,1,0,0.0
1594,0,0,1,11,2,1,5,2,0,12,1,5,140,1,0,0,1,0,0,1,0,1,0,1,0,1.0
1595,0,18,1,26,3,3,1,1,1,14,3,10,235,0,1,1,0,0,0,1,0,0,0,1,0,0.6666666666666666
1596,0,9,1,12,2,3,1,1,0,11,10,11,132,0,1,0,1,0,0,1,0,0,1,1,0,0.1
1598,1,10,1,35,2,3,4,2,1,12,9,4,218,1,0,0,1,0,0,1,1,0,0,1,0,0.4444444444444444
1599,0,10,1,15,3,3,1,2,0,23,1,4,121,0,1,1,0,0,0,1,0,0,1,1,0,1.0
1600,0,10,3,12,3,3,1,5,0,14,1,1,165,0,1,1,0,0,0,1,0,1,0,1,0,1.0
1602,0,10,1,6,3,3,1,3,1,18,3,2,236,1,0,1,0,0,1,0,1,0,0,1,0,0.0
1603,0,8,1,28,3,1,4,8,0,18,6,4,220,0,1,0,1,0,1,0,1,0,0,1,0,0.8333333333333334
1604,0,11,3,13,2,1,5,2,1,24,7,7,156,0,1,1,0,0,1,0,0,1,0,1,0,0.5714285714285714
1605,0,0,1,6,2,3,4,2,0,20,1,4,164,1,0,0,1,0,1,0,0,1,0,1,0,1.0
1607,0,26,1,9,2,3,3,4,1,16,1,3,276,0,1,1,0,0,0,1,0,0,0,1,0,1.0
1608,0,15,3,6,1,3,3,2,0,25,11,6,149,0,1,0,1,0,0,1,0,1,0,1,0,0.5454545454545454
1609,0,2,3,8,2,3,1,2,0,18,1,9,146,1,0,0,1,0,0,1,0,1,0,0,1,0.0
1610,0,28,1,26,2,3,1,4,1,19,1,8,154,0,1,0,0,0,0,1,0,1,0,1,0,0.0
1611,0,0,1,17,2,3,5,2,1,13,3,3,147,1,0,1,0,0,0,1,0,1,0,1,0,0.3333333333333333
1612,0,10,1,6,2,3,1,2,0,12,5,7,121,0,1,0,1,0,1,0,0,0,1,0,1,0.2
1614,0,11,1,29,2,3,1,10,0,14,1,2,157,0,1,0,1,0,0,1,0,1,0,1,0,0.0
1616,0,1,1,14,3,3,1,2,0,21,1,2,133,0,1,0,1,0,1,0,0,0,1,0,1,1.0
1618,0,9,1,9,1,3,4,5,0,12,7,7,145,0,1,0,0,0,0,1,0,1,0,0,1,0.2857142857142857
1620,1,0,3,10,2,4,1,2,1,12,7,4,158,0,1,0,0,1,0,1,0,1,0,0,1,0.5714285714285714
1621,0,10,1,15,2,3,1,2,1,12,1,2,123,1,0,1,0,0,0,1,0,0,1,1,0,0.0
1622,0,15,3,32,3,3,4,6,0,14,3,8,235,1,0,0,0,1,1,0,0,0,0,1,0,1.0
1623,1,10,1,9,2,3,3,2,0,13,1,0,114,0,1,0,1,0,0,1,0,0,1,0,1,1.0
1624,0,8,3,22,3,3,4,1,0,15,6,9,180,0,1,0,0,1,0,1,1,0,0,1,0,0.5
1625,0,9,1,24,2,1,1,5,0,18,1,0,137,1,0,0,1,0,0,1,0,0,1,1,0,1.0
1628,0,10,3,16,3,4,3,2,0,12,1,0,112,0,1,1,0,0,1,0,0,0,1,0,1,0.0
1629,0,1,1,22,3,1,5,1,0,19,1,7,157,0,1,1,0,0,0,1,0,1,0,0,1,0.0
1630,0,4,3,13,3,1,1,5,0,11,7,7,169,0,1,0,0,0,0,1,0,1,0,1,0,0.42857142857142855
1631,0,12,1,6,2,1,1,1,0,17,3,7,196,0,1,1,0,0,0,1,1,0,0,1,0,0.3333333333333333
1632,0,9,1,30,2,3,4,8,0,15,1,8,157,1,0,0,1,0,1,0,0,1,0,1,0,1.0
1633,0,5,3,13,3,4,3,2,0,14,4,8,155,0,1,0,1,0,0,1,0,1,0,1,0,0.75
1634,0,11,1,31,2,4,4,4,0,17,1,4,221,0,1,0,1,0,1,0,1,0,0,1,0,0.0
1636,0,4,1,11,2,3,1,1,1,12,1,3,148,0,1,0,0,0,0,1,0,0,1,1,0,1.0
1637,0,4,2,8,3,4,5,4,0,12,1,0,164,0,1,0,0,0,0,1,0,1,0,1,0,0.0
1638,0,18,1,13,3,3,5,2,0,18,9,11,152,1,0,0,1,0,0,1,1,0,0,1,0,0.2222222222222222
1639,0,4,1,8,2,3,1,1,1,18,2,2,127,0,1,0,1,0,0,1,0,0,1,1,0,1.0
1640,0,6,1,11,3,3,4,7,0,11,8,4,219,1,0,0,1,0,1,0,1,0,0,1,0,0.875
1641,0,0,1,16,3,3,5,2,1,14,11,10,271,0,1,1,0,0,0,1,0,0,0,1,0,0.09090909090909091
1642,0,16,1,15,2,3,1,1,0,19,1,7,125,1,0,0,1,0,1,0,0,0,1,0,1,0.0
1643,0,22,1,6,2,4,3,8,1,12,3,7,240,0,1,0,0,0,1,0,0,0,0,0,1,0.0
1644,1,15,1,14,2,4,4,3,0,15,7,7,149,0,1,1,0,0,0,1,0,1,0,1,0,1.0
1646,0,5,3,14,3,4,4,2,1,11,11,9,152,0,1,0,0,0,1,0,0,1,0,1,0,1.0
1647,0,0,3,8,3,3,3,2,1,11,1,4,145,0,1,0,1,0,0,1,0,1,0,0,1,0.0
1648,0,4,3,13,3,3,1,5,0,12,1,7,175,0,1,0,0,1,0,1,0,1,0,1,0,0.0
1649,0,5,1,8,3,1,1,8,0,16,1,7,151,0,1,1,0,0,1,0,0,1,0,0,1,0.0
1650,1,0,1,8,2,5,1,6,1,13,2,2,135,0,1,1,0,0,0,1,0,0,1,1,0,0.5
1651,0,3,1,34,3,3,1,2,0,13,1,9,158,0,1,1,0,0,1,0,0,1,0,1,0,1.0
1652,0,4,1,13,2,4,3,2,0,24,8,9,189,1,0,0,1,0,1,0,1,0,0,1,0,0.875
1653,0,12,1,13,2,4,1,2,0,15,13,3,293,1,0,1,0,0,0,1,0,0,0,1,0,0.46153846153846156
1654,1,2,3,9,2,3,3,5,1,18,1,0,152,0,1,1,0,0,1,0,0,1,0,1,0,1.0
1655,0,6,3,16,2,4,1,4,0,14,1,1,147,1,0,0,0,1,0,1,0,1,0,0,1,1.0
1656,0,20,1,11,2,3,3,5,0,11,1,1,283,0,1,0,1,0,0,1,0,0,0,1,0,1.0
1657,0,16,1,16,2,4,3,2,0,11,1,0,153,1,0,0,1,0,1,0,0,1,0,1,0,1.0
1658,0,0,3,6,3,3,4,1,1,13,1,4,163,1,0,0,0,1,0,1,0,1,0,1,0,0.0
1659,0,27,1,26,2,3,3,4,0,12,1,3,149,1,0,0,1,0,1,0,0,1,0,0,1,0.0
1660,0,16,1,13,2,3,5,9,0,16,1,0,200,0,1,0,1,0,1,0,1,0,0,1,0,1.0
1661,0,18,1,14,3,3,1,10,0,14,9,8,137,0,1,0,0,0,0,1,0,1,0,1,0,0.8888888888888888
1662,0,13,3,6,2,5,1,3,1,22,1,2,175,0,1,1,0,0,0,1,0,1,0,1,0,1.0
1663,1,10,1,14,3,5,5,2,1,11,1,7,121,0,1,0,0,0,0,1,0,0,1,1,0,0.0
1664,0,2,1,15,1,4,1,1,0,17,2,2,140,0,1,0,0,0,0,1,0,0,1,0,1,0.5
1665,0,3,3,11,1,4,3,2,0,13,1,2,161,0,1,0,0,1,1,0,0,1,0,1,0,1.0
1666,0,0,3,14,2,3,4,2,0,18,1,7,162,0,1,0,0,1,1,0,0,1,0,1,0,0.0
1667,0,10,1,11,3,3,1,8,0,16,1,4,163,0,1,1,0,0,0,1,0,1,0,1,0,1.0
1668,0,11,1,21,3,4,1,1,1,14,2,4,215,0,1,0,1,0,0,1,1,0,0,1,0,1.0
1669,0,4,1,13,2,3,1,2,1,14,4,10,171,0,1,1,0,0,1,0,1,0,0,0,1,1.0
1670,0,2,3,16,2,4,4,2,1,14,1,7,183,0,1,0,0,1,1,0,0,1,0,1,0,1.0
1671,0,8,1,11,3,3,4,1,0,13,1,13,181,0,1,0,0,0,0,1,1,0,0,0,1,1.0
1672,0,0,1,32,2,3,1,2,0,12,1,2,129,0,1,0,1,0,0,1,0,0,1,1,0,0.0
1675,0,15,1,29,2,3,1,3,0,14,3,0,260,0,1,0,1,0,1,0,0,0,0,0,1,0.0
1676,0,2,3,8,3,3,3,2,0,14,1,2,146,1,0,0,1,0,0,1,0,1,0,1,0,1.0
1678,0,5,1,15,3,3,4,2,0,13,1,7,124,0,1,1,0,0,1,0,0,0,1,1,0,0.0
1679,0,21,3,35,3,3,3,4,0,21,1,4,225,0,1,1,0,0,1,0,1,0,0,1,0,0.0
1680,0,10,1,12,2,1,5,5,1,13,6,7,160,0,1,1,0,0,0,1,0,1,0,1,0,1.0
1681,0,3,3,31,2,3,3,8,1,12,2,2,147,1,0,0,0,0,1,0,0,1,0,1,0,1.0
1682,0,0,3,6,2,3,3,2,0,17,7,7,153,0,1,0,1,0,0,1,0,1,0,1,0,0.0
1683,0,15,1,8,3,4,1,4,0,23,1,0,168,0,1,0,0,0,0,1,0,1,0,0,1,1.0
1684,1,10,3,6,3,4,4,2,1,11,1,2,122,1,0,0,0,0,1,0,0,0,1,0,1,1.0
1685,0,9,3,6,2,3,1,5,0,15,1,0,167,1,0,1,0,0,1,0,0,1,0,0,1,1.0
1686,0,9,3,9,2,4,1,5,0,11,1,12,197,1,0,1,0,0,0,1,1,0,0,1,0,0.0
1687,0,30,1,6,2,3,3,3,0,11,1,2,168,0,1,1,0,0,0,1,0,1,0,1,0,0.0
1688,0,10,1,16,2,1,3,4,1,13,1,7,122,0,1,0,1,0,1,0,0,0,1,1,0,0.0
1689,0,0,3,15,2,3,1,2,0,24,2,2,126,1,0,1,0,0,0,1,0,0,1,0,1,1.0
1690,1,0,3,11,2,3,3,2,1,13,1,0,129,0,1,0,0,1,1,0,0,0,1,0,1,0.0
1691,0,10,1,16,3,3,5,7,0,20,1,3,135,0,1,1,0,0,1,0,0,0,1,1,0,1.0
1692,0,19,1,13,1,3,3,3,0,14,1,0,153,1,0,1,0,0,1,0,0,1,0,1,0,1.0
1693,1,4,3,10,2,3,4,2,0,18,7,7,194,1,0,0,0,1,0,1,0,1,0,0,1,0.5714285714285714
1694,0,23,1,16,3,4,1,7,0,15,1,3,205,0,1,0,0,0,0,1,1,0,0,0,1,1.0
1695,1,3,3,28,3,4,3,3,1,12,1,0,164,0,1,0,0,1,0,1,0,1,0,1,0,1.0
1696,0,4,1,15,2,4,4,1,1,16,2,2,127,0,1,0,1,0,0,1,0,0,1,0,1,1.0
1697,1,0,3,18,2,1,4,2,0,15,1,0,127,0,1,0,1,0,1,0,0,0,1,0,1,0.0
1698,0,10,1,29,2,3,1,10,0,16,1,2,122,0,1,0,1,0,0,1,0,0,1,0,1,0.0
1699,0,8,1,15,3,4,4,10,0,19,1,0,165,0,1,0,1,0,0,1,0,1,0,0,1,0.0
1701,0,1,3,15,3,3,1,2,0,16,1,7,153,0,1,0,1,0,0,1,0,1,0,0,1,1.0
1702,0,22,1,13,2,4,3,9,0,24,1,4,210,0,1,0,0,0,0,1,1,0,0,0,1,1.0
1703,0,24,3,20,2,3,1,5,0,11,1,7,149,0,1,0,1,0,1,0,0,1,0,1,0,1.0
1704,0,9,1,15,3,3,3,5,0,13,2,2,125,0,1,0,1,0,1,0,0,0,1,1,0,1.0
1705,1,0,3,25,3,1,1,9,1,13,1,4,153,1,0,0,0,1,0,1,0,1,0,0,1,0.0
1706,0,28,1,8,3,3,1,3,1,13,1,2,267,0,1,0,1,0,1,0,0,0,0,0,1,1.0
1708,0,3,3,15,3,3,4,2,0,18,1,0,125,0,1,0,0,0,0,1,0,0,1,1,0,1.0
1710,0,10,1,17,2,3,4,2,0,13,1,2,122,0,1,1,0,0,1,0,0,0,1,1,0,1.0
1711,0,9,3,8,3,4,3,2,0,13,9,0,176,0,1,1,0,0,0,1,1,0,0,1,0,0.8888888888888888
1712,1,10,1,10,2,3,1,10,1,23,1,0,123,1,0,0,0,0,0,1,0,0,1,0,1,1.0
1714,0,15,1,15,3,3,5,4,0,16,1,2,126,0,1,0,1,0,1,0,0,0,1,1,0,0.0
1716,0,16,1,18,2,4,4,2,0,11,3,9,243,0,1,0,1,0,0,1,0,0,0,1,0,1.0
1717,0,13,1,8,3,4,3,7,0,22,1,0,134,0,1,1,0,0,1,0,0,1,0,1,0,1.0
1718,0,27,1,11,2,3,5,5,0,15,1,2,294,0,1,1,0,0,0,1,0,0,0,1,0,1.0
1719,0,7,3,10,3,3,3,10,0,15,1,2,165,1,0,0,0,1,1,0,0,1,0,1,0,0.0
1720,0,4,1,13,2,3,5,2,0,12,3,12,143,0,1,1,0,0,1,0,0,1,0,1,0,1.0
1721,0,10,1,27,3,3,1,8,0,20,1,2,123,1,0,1,0,0,0,1,0,0,1,1,0,1.0
1722,0,16,1,14,3,3,3,5,1,14,1,2,145,0,1,0,0,0,1,0,0,1,0,1,0,1.0
1723,0,0,3,10,3,4,1,2,1,11,1,3,145,0,1,0,1,0,1,0,0,1,0,0,1,0.0
1724,0,10,1,31,3,3,3,4,1,15,10,7,144,1,0,1,0,0,1,0,0,1,0,1,0,0.4
1725,0,10,1,6,3,4,5,2,0,12,3,2,122,0,1,0,1,0,0,1,0,0,1,1,0,1.0
1727,0,29,3,12,2,1,5,10,0,11,3,7,232,1,0,0,1,0,1,0,0,0,0,1,0,2.0
1729,0,14,3,6,2,1,5,2,0,16,1,7,184,0,1,0,0,1,0,1,1,0,0,1,0,1.0
1731,1,0,1,9,3,3,5,6,0,13,1,2,140,0,1,1,0,0,0,1,0,0,1,1,0,1.0
1732,0,25,1,9,2,4,3,3,1,14,1,4,180,0,1,1,0,0,0,1,1,0,0,1,0,1.0
1733,0,18,1,15,3,3,1,4,0,21,1,2,127,0,1,0,1,0,0,1,0,0,1,1,0,0.0
1734,0,25,1,10,1,3,1,3,0,13,1,4,266,0,1,0,1,0,1,0,0,0,0,1,0,1.0
1736,0,3,1,8,2,5,1,3,0,20,1,2,161,0,1,0,1,0,1,0,0,1,0,0,1,1.0
1737,0,30,1,13,2,3,5,6,0,15,11,10,296,0,1,0,1,0,1,0,0,0,0,1,0,0.09090909090909091
1738,0,19,1,24,2,3,3,3,0,14,1,8,148,0,1,1,0,0,1,0,0,1,0,1,0,1.0
1739,0,15,1,34,2,4,1,1,0,11,1,4,145,1,0,0,0,0,1,0,0,1,0,1,0,0.0
1740,1,0,3,6,3,3,4,2,1,16,1,4,132,0,1,0,0,0,1,0,0,0,1,0,1,0.0
1741,1,0,3,15,2,5,3,1,0,16,1,0,124,1,0,0,0,1,1,0,0,0,1,1,0,0.0
1742,0,10,1,8,2,3,1,2,1,23,1,0,117,1,0,0,1,0,0,1,0,0,1,1,0,1.0
1743,0,13,3,8,3,3,3,1,0,14,1,12,280,0,1,0,1,0,1,0,0,0,0,1,0,1.0
1744,0,0,1,29,2,3,1,2,0,22,1,2,129,0,1,0,1,0,1,0,0,0,1,1,0,0.0
1745,0,10,1,9,2,3,1,5,0,15,1,4,121,1,0,0,1,0,0,1,0,0,1,1,0,1.0
1746,0,2,1,9,3,4,3,2,0,18,1,4,219,0,1,1,0,0,0,1,1,0,0,1,0,0.0
1747,1,0,1,15,3,4,4,6,0,16,1,1,125,0,1,0,0,0,1,0,0,0,1,1,0,1.0
1748,1,0,2,15,2,4,1,2,0,12,1,0,126,0,1,0,0,0,0,1,0,0,1,0,1,0.0
1749,0,3,3,28,3,3,5,1,0,11,7,8,184,1,0,0,0,0,1,0,1,0,0,1,0,0.42857142857142855
1750,0,30,3,35,2,4,1,4,0,12,3,0,241,0,1,0,0,1,0,1,0,0,0,1,0,0.3333333333333333
1751,0,23,1,35,2,4,3,1,0,15,15,7,270,0,1,0,1,0,0,1,0,0,0,1,0,0.06666666666666667
1752,0,3,1,15,2,3,1,1,0,14,6,7,126,1,0,1,0,0,1,0,0,0,1,0,1,0.16666666666666666
1753,0,30,3,34,3,4,5,5,0,19,13,11,203,1,0,0,0,1,1,0,1,0,0,1,0,0.23076923076923078
1754,0,20,1,8,3,3,1,6,0,13,1,4,151,0,1,1,0,0,1,0,0,1,0,1,0,0.0
1755,0,19,1,8,2,3,3,7,0,13,1,1,279,0,1,0,1,0,0,1,0,0,0,1,0,1.0
1756,0,8,1,28,2,5,3,1,0,15,4,3,142,0,1,0,1,0,0,1,0,0,1,0,1,0.25
1757,0,27,1,5,2,3,3,8,0,11,1,0,138,0,1,0,1,0,1,0,0,1,0,0,1,0.0
1758,0,7,1,8,2,4,3,4,0,12,5,7,128,0,1,0,1,0,0,1,0,0,1,1,0,0.6
1759,0,5,3,16,3,4,1,3,1,19,1,2,191,0,1,0,0,1,1,0,1,0,0,1,0,0.0
1760,0,4,1,15,2,3,4,2,0,25,1,8,206,0,1,0,1,0,0,1,1,0,0,1,0,0.0
1761,1,0,1,21,2,3,3,8,1,12,3,7,236,0,1,1,0,0,0,1,1,0,0,1,0,1.0
1762,1,0,1,16,2,5,1,8,0,13,1,3,134,0,1,1,0,0,0,1,0,0,1,1,0,0.0
1763,0,3,3,13,2,3,4,1,0,14,1,2,130,0,1,0,0,1,0,1,0,0,1,0,1,0.0
1764,0,8,1,22,3,3,3,5,1,12,1,0,176,0,1,0,1,0,0,1,1,0,0,1,0,0.0
1765,1,0,1,26,3,3,3,4,0,12,1,0,198,1,0,0,1,0,0,1,1,0,0,1,0,1.0
1767,0,10,1,11,3,3,3,5,0,17,2,0,121,1,0,0,0,0,0,1,0,0,1,1,0,0.0
1768,0,9,3,16,2,3,1,2,0,14,9,7,200,1,0,1,0,0,0,1,1,0,0,0,1,0.8888888888888888
1769,1,0,1,10,3,4,3,6,0,16,1,2,139,1,0,0,0,0,0,1,0,0,1,0,1,0.0
1770,0,21,3,8,2,3,1,3,0,14,6,7,141,0,1,0,0,1,1,0,0,1,0,1,0,1.0
1771,0,28,3,24,2,3,4,4,0,23,7,8,268,0,1,0,1,0,1,0,0,0,0,0,1,0.14285714285714285
1772,0,14,3,16,2,3,1,8,0,14,1,10,162,1,0,0,1,0,0,1,0,1,0,0,1,0.0
1773,0,8,3,6,2,3,3,10,0,11,6,9,147,0,1,0,0,1,0,1,0,1,0,1,0,0.0
1775,0,12,1,14,2,3,3,2,0,11,1,7,138,1,0,0,1,0,1,0,0,0,1,1,0,1.0
1776,0,4,3,8,3,3,1,5,1,13,1,5,166,0,1,0,1,0,0,1,0,1,0,0,1,1.0
1777,0,15,1,30,2,3,5,2,1,21,5,8,174,0,1,1,0,0,0,1,1,0,0,1,0,1.0
1778,0,18,3,8,3,3,4,1,0,19,3,7,148,0,1,0,0,0,0,1,0,1,0,1,0,1.0
1780,0,2,1,25,2,3,1,5,0,12,1,2,143,0,1,0,0,0,0,1,0,1,0,1,0,1.0
1781,0,6,1,6,3,1,3,5,0,19,1,5,262,0,1,1,0,0,1,0,0,0,0,1,0,1.0
1782,0,4,3,13,2,4,1,10,0,21,1,4,216,0,1,0,1,0,0,1,1,0,0,1,0,1.0
1784,0,13,3,34,2,5,5,4,0,15,1,4,209,1,0,0,0,0,0,1,1,0,0,1,0,0.0
1786,0,0,3,35,2,3,3,6,0,12,1,0,143,0,1,1,0,0,0,1,0,1,0,1,0,0.0
1787,0,8,3,6,3,3,3,2,0,16,1,3,149,0,1,1,0,0,1,0,0,1,0,0,1,1.0
1788,0,7,3,27,3,1,1,2,0,12,5,7,153,0,1,0,1,0,0,1,0,1,0,0,1,0.0
1789,1,0,1,15,3,5,1,2,1,18,1,0,123,0,1,0,0,0,0,1,0,0,1,0,1,0.0
1790,0,10,1,6,2,3,1,5,0,17,1,2,175,0,1,0,0,0,1,0,1,0,0,0,1,1.0
1791,0,19,1,24,2,3,3,6,0,11,1,2,205,1,0,1,0,0,1,0,1,0,0,1,0,0.0
1792,0,14,3,8,3,3,5,8,0,16,11,8,266,0,1,0,1,0,1,0,0,0,0,1,0,0.09090909090909091
1793,0,10,3,15,3,3,4,2,0,13,7,7,188,1,0,1,0,0,0,1,1,0,0,1,0,0.14285714285714285
1795,1,0,3,17,2,1,3,9,0,12,1,2,147,1,0,0,0,0,0,1,0,1,0,1,0,1.0
1796,0,0,3,15,2,3,1,1,0,13,2,1,124,1,0,1,0,0,0,1,0,0,1,1,0,0.5
1797,0,11,1,16,3,3,3,4,0,19,1,0,198,0,1,1,0,0,1,0,0,1,0,1,0,0.0
1798,0,10,1,6,3,3,4,7,0,12,4,3,164,0,1,0,1,0,1,0,0,1,0,1,0,1.0
1799,0,22,1,24,2,4,3,2,1,15,1,9,295,0,1,0,1,0,0,1,0,0,0,1,0,1.0
1800,0,0,1,29,2,1,1,2,1,11,1,4,127,0,1,1,0,0,0,1,0,0,1,1,0,0.0
1801,0,0,3,34,3,3,4,2,0,20,1,4,163,0,1,0,0,1,0,1,0,1,0,1,0,0.0
1802,0,10,1,23,3,4,4,2,0,21,1,0,121,0,1,0,0,0,0,1,0,0,1,1,0,1.0
1803,0,23,2,9,3,3,4,2,0,11,10,7,282,1,0,1,0,0,0,1,0,0,0,1,0,0.1
1804,0,10,3,19,2,3,3,2,0,11,1,6,121,0,1,1,0,0,0,1,0,0,1,1,0,1.0
1805,1,0,1,13,2,3,3,2,1,16,1,2,129,1,0,0,1,0,1,0,0,0,1,1,0,0.0
1806,1,10,3,18,3,4,5,2,0,18,1,0,120,1,0,0,1,0,0,1,0,0,1,1,0,1.0
1807,0,7,1,6,2,4,1,2,1,13,1,3,136,0,1,0,1,0,0,1,0,0,1,1,0,1.0
1809,0,8,1,31,2,4,1,5,0,14,1,2,137,0,1,0,0,0,0,1,0,1,0,0,1,1.0
1810,0,4,3,12,3,1,1,5,0,22,5,7,155,0,1,1,0,0,0,1,0,1,0,1,0,1.0
1811,0,10,1,12,3,4,3,1,0,12,1,3,122,0,1,1,0,0,1,0,0,0,1,1,0,0.0
1812,0,10,3,8,3,3,3,5,1,11,1,0,196,0,1,0,0,1,0,1,0,1,0,1,0,0.0
1813,0,0,1,6,2,4,4,2,0,13,1,0,128,0,1,0,1,0,1,0,0,0,1,0,1,0.0
1814,0,15,1,8,2,3,1,2,0,13,2,2,141,0,1,0,1,0,1,0,0,1,0,1,0,0.0
1815,0,16,1,12,2,4,1,5,1,14,1,0,266,0,1,0,0,0,0,1,0,0,0,1,0,1.0
1816,0,11,1,15,2,3,5,4,0,17,1,0,126,0,1,0,1,0,1,0,0,0,1,0,1,0.0
1817,0,16,1,15,3,3,3,4,1,13,4,7,157,1,0,1,0,0,0,1,0,1,0,1,0,0.25
1818,0,21,1,6,2,4,5,8,0,11,3,2,254,0,1,0,1,0,1,0,0,0,0,1,0,0.0
1821,1,0,3,8,2,3,5,1,0,11,1,2,130,0,1,0,0,1,0,1,0,0,1,1,0,1.0
1822,0,0,3,28,2,3,3,2,0,11,1,2,134,0,1,0,0,0,0,1,0,0,1,0,1,0.0
1823,0,17,1,9,2,3,1,5,1,15,1,1,295,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1824,0,0,1,12,2,3,3,1,0,20,2,2,128,0,1,1,0,0,0,1,0,0,1,1,0,0.5
1825,0,6,3,14,2,3,3,1,0,12,1,2,171,0,1,0,0,1,0,1,0,1,0,1,0,0.0
1826,0,5,1,15,3,3,1,2,1,12,1,5,163,0,1,0,1,0,1,0,0,1,0,1,0,1.0
1828,0,26,3,6,2,3,5,8,0,20,8,10,184,0,1,1,0,0,1,0,0,1,0,0,1,0.5
1829,0,7,1,6,2,3,1,2,0,12,8,8,127,0,1,0,1,0,0,1,0,0,1,1,0,0.125
1830,1,8,3,32,3,3,5,3,0,14,1,0,143,1,0,0,1,0,1,0,0,1,0,1,0,0.0
1831,0,0,1,12,3,3,1,2,1,13,1,2,56,0,1,0,1,0,1,0,0,0,1,1,0,0.0
1832,0,10,1,9,2,3,3,2,0,15,7,8,194,0,1,0,0,0,0,1,1,0,0,1,0,1.0
1833,0,2,3,9,3,3,3,2,0,14,1,2,156,0,1,1,0,0,1,0,0,1,0,1,0,0.0
1834,0,8,1,12,2,5,1,2,0,13,11,8,166,0,1,0,1,0,0,1,0,1,0,0,1,0.0
1835,0,6,1,12,1,3,1,4,0,23,4,7,177,1,0,0,1,0,0,1,0,1,0,1,0,0.75
1836,0,27,2,25,2,3,4,3,0,15,7,1,207,0,1,1,0,0,0,1,1,0,0,1,0,0.2857142857142857
1837,0,9,1,15,2,4,4,3,1,11,1,2,188,0,1,1,0,0,0,1,0,1,0,1,0,0.0
1838,0,10,1,9,2,4,1,1,0,13,1,1,120,0,1,1,0,0,0,1,0,0,1,0,1,1.0
1839,1,0,1,16,2,3,3,2,1,11,1,1,110,0,1,1,0,0,0,1,0,0,1,0,1,1.0
1840,1,0,1,9,3,3,5,2,1,11,9,7,133,1,0,0,1,0,0,1,0,0,1,0,1,0.5555555555555556
1841,0,10,1,9,2,4,3,2,0,18,1,0,113,1,0,0,1,0,0,1,0,0,1,1,0,1.0
1842,0,0,1,10,2,1,5,3,0,16,1,2,128,0,1,1,0,0,0,1,0,0,1,1,0,0.0
1843,0,0,3,14,2,1,4,1,0,22,1,2,149,0,1,0,1,0,0,1,0,1,0,1,0,1.0
1844,0,11,3,13,2,4,1,1,0,20,1,5,140,0,1,0,0,1,1,0,0,1,0,0,1,1.0
1845,0,2,1,6,2,5,1,2,0,18,2,8,127,1,0,0,1,0,0,1,0,0,1,1,0,0.0
1846,0,21,3,8,2,1,4,4,0,12,2,2,181,0,1,0,0,1,0,1,0,1,0,1,0,0.0
1847,0,0,3,9,3,1,1,2,1,20,1,4,146,1,0,1,0,0,1,0,0,1,0,1,0,1.0
1848,0,10,1,16,3,1,1,4,0,17,1,0,147,0,1,0,1,0,0,1,0,0,1,0,1,1.0
1849,0,23,1,34,3,1,3,2,1,11,3,8,132,0,1,1,0,0,0,1,0,0,1,1,0,0.0
1852,0,12,1,8,3,4,3,2,0,11,11,10,146,0,1,0,0,0,1,0,0,1,0,0,1,0.09090909090909091
1853,0,5,3,16,2,3,1,2,0,12,1,8,154,0,1,0,0,1,0,1,0,1,0,0,1,1.0
1854,1,13,3,14,2,3,3,4,1,14,1,3,168,1,0,0,0,0,0,1,0,1,0,1,0,0.0
1855,0,11,1,6,2,1,1,1,0,13,1,8,176,0,1,0,1,0,1,0,0,1,0,0,1,0.0
1856,0,0,1,6,3,3,5,2,0,11,1,7,174,0,1,0,1,0,1,0,1,0,0,1,0,0.0
